TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,활동소비내역중복여부,숙박소비내역중복여부
e_e003311,수영복,1,1,5508600867,주식회사 브랜드엑스코퍼레이션,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,6/12/23 6:55,1,41565,,,0,0
e_e003324,김밥,1,4,5152501348,일등김밥,인천 서구 가정로 437,인천 서구 가정동 0,3156005,2826010800,6/17/23 13:51,1,6000,원조김밥,,0,0
e_e003337,플랜잇 큐패스; 발렛파킹 사전구매,0,3,,에버랜드,에버랜드,,,,,2,141000,,4146125000,0,0
e_e003341,비키니,1,1,,,,,,,6/21/23 22:46,1,38000,,,0,0
e_e003349,배구경기 응원용품,1,2,5248601528,NAVER FINANCIAL ,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,6/23/23 0:00,1,10400,대한민국 국기 태극기 한국 월드컵 응원 도구 머플러 외 1건,,0,0
e_e003356,등산 스틱,1,1,2048626488,주식회사 캠프맨,서울 광진구 능동로50길 8,,4112167,1121510100,6/21/23 12:10,1,65000,블랙다이아몬드 트레일 익스플로러3 스틱 등산,,0,0
e_e003371,서울-울진 왕복 시외버스표,1,2,1048183559,㈜티머니 ,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024,1114011800,7/3/23 8:12,1,69400,버스비,,0,0
e_e003371,서울-울진 왕복 시외버스표,2,2,1048183559,(주)티머니,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024,1114011800,7/4/23 14:10,1,69400,버스표 ,,0,0
e_e003402,문도멘도 전시 티켓,0,2,,그라운드시소 서촌,08월 18일,,,,,5,15000,,1111010600,0,0
e_e003411,에버랜드 오후권 티켓 2장,1,2,2118841856,㈜티몬 ,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,6/20/23 0:00,3,64000,용인 에버랜드 오후이용권,,0,0
e_e003415,유부초밥,0,2,,이마트,637,,,,,4,5980,,4136010100,0,0
e_e003417,공연티켓,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,5/26/23 0:00,3,154000,관람권,,0,0
e_e003433,프리다이빙 수강권,1,3,7038602284,주식회사 고고다이브(GOGODIVE Corp.),경기 하남시 미사강변서로 25,경기 하남시 풍산동 489,3202057,4145011000,6/12/23 12:00,1,118000,프리다이빙 체험 강습,,0,0
e_e003439,키링 귀걸이,1,1,1078657147,스토리웨이,충북 청주시 흥덕구 오송읍 오송가락로 123,,3240054,4311325031,7/7/23 18:08,1,33700,귀걸이;키링,,1,0
e_e003440,장보기,0,3,,백제한우,백제한우,,,,,3,80000,,4611016400,0,0
e_e003442,에이치가든 점심 뷔페,1,2,,테이크호텔 에이치가든,경기 광명시 신기로 22,경기 광명시 일직동 512-3,3187068,4121010600,6/16/23 15:27,1,88400,,,0,0
e_e003468,김밥,1,2,2973900604,삼형제김밥,서울 동대문구 전농로11길 65,서울 동대문구 답십리동 242-11,4115426,1123010500,6/18/23 10:30,1,13000,원조 유부김밥;와사비참치 유부김밥;김치 유부김밥,,0,0
e_e003469,서울랜드 입장 티켓,1,2,1388104654,주식회사 서울랜드,경기 과천시 광명로 181,,3195056,4129010400,6/25/23 0:00,1,35800,더블할인 야간권,,0,0
e_e003483,콜라,0,1,,롯데마트 천천점,525,,,,,1,2000,,4111113300,0,0
e_e003502,닭강정,1,2,1671102307,큰집닭강정 사당점,서울 동작구 사당로16길 7,서울 동작구 사당동 318-13,4157236,1159010700,6/17/23 20:04,3,7000,,,0,0
e_e003506,야구 관람 티켓,1,3,1448125090,티켓링크,경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,6/24/23 22:29,1,52000,,,0,0
e_e003506,야구 관람 티켓,2,3,1448125090,엔에이치엔링크 주식회사,경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,6/24/23 2:12,1,52000,,,0,0
e_e003514,클렌징폼;클렌징오일,0,1,,세븐일레븐,서울특별시 관악구 남부순환로1951  세븐일레븐 낙성대점,,,,,1,10400,,1162010100,0,0
e_e003515,바이크 커버,1,1,1098652454,(주)보냄,인천 부평구 청천마차로 90-1,인천 부평구 청천동 383-10,3154055,2823710400,6/22/23 15:48,1,21900,배런 옥스포드 210D 오토바이커버,,0,0
e_e003518,애버랜드 입장권 사전 구매,1,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,6/17/23 0:00,1,64000,(특가)B시즌_에버랜드 종일권(~7/31) 외 1건 ,,0,0
e_e003527,반딧불이 예매,0,1,,화담숲,도척윗로 278-1,,,,,1,20000,,4161033000,0,0
e_e003549,김밥재료 이온음료 과자 과일등,1,3,2068650913,이마트,서울 중구 세종대로7길 37,서울 중구 순화동 53,4103202,1114016800,6/17/23 0:00,1,37596,[대림]프리미엄조기사각;백오이;[대림]크라비아;[일가집]비타 김밥 단무지;시골 구운 김밥김,,0,0
e_e003574,공연 관람티켓 예매,1,1,2208802594,(주)카카오엔터테인먼트,경기 성남시 분당구 판교역로 221,,3179025,4113510900,5/23/23 0:00,1,134000,2023 크라잉넛 전국투어 -서울,,0,0
e_e003576,남이섬 입장권,1,2,,남이섬,강원특별자치도 춘천시 남산면 남이섬길 1,,4454832,5111040030,7/5/23 0:00,1,29500,남이섬 입장권,,0,0
e_e003580,야외 바베큐 테이블 3인,1,3,,주식회사 글램313,경기 고양시 덕양구 행주산성로 127-23,경기 고양시 덕양구 행주외동 161-1,3192074,4128112600,5/22/23 0:00,1,117000,야외테이블 바베큐패키지 ,,3,0
e_e003593,한복대여 티켓,1,2,5248601528,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,6/30/23 10:50,1,14000,[종로]경복궁 한복대여,,0,0
e_e003609,흠뻑쇼 티켓팅 진행,1,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,6/8/23 0:00,1,335200,싸이흠뻑쇼 관람권 ,,0,0
e_e003611,등받이 의자,1,1,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,,1,50800,,,0,0
e_e003615,주류&와인박람회 입장권,1,2,1138638602,주시회사 스마틱스,서울 영등포구 경인로 775,서울 영등포구 문래동3가 55-20,3000028,1156012100,,1,35000,[사전등록]서울국제주류와인박람회 2023,,0,0
e_e003640,롯데월드 입장권; 머리띠,0,2,,롯데월드,서울 송파구 올림픽로 240,,,,,5,71000,,1171010100,1,0
e_e003663,김밥,1,3,2390501465,고봉민김밥,대전 서구 문정로48번길 52,대전 서구 탄방동 645,4298367,3017010600,7/1/23 12:22,1,8600,,,0,0
e_e003716,아쿠아 슈즈,1,2,4031547305,팔마레포츠,전북 익산시 오산면 무왕로2길 321-59,전북 익산시 오산면 장신리 161-12,4607419,4514031022,6/16/23 21:27,1,2743,핫세이버 아쿠아삭스 수상 빠지 워터파크 물놀이 수영장 실리콘 돗팅 멀티 아쿠아슈즈,,0,0
e_e003726,곱창전골,0,4,,길목선산곱창,893,,,,,5,70000,,1150010900,0,0
e_e003729,영국 내셔널갤러리 명화전 티켓,1,1,1448125090,엔에이치엔링크,경기 성남시 분당구 대왕판교로645번길 12,경기 성남시 분당구 삼평동 629,4340055,4113510900,6/20/23 0:00,3,18000,입장권,,0,0
e_e003741,물,1,1,7395000312,세븐일레븐,경기 안산시 상록구 석삼말로 181,경기 안산시 상록구 이동 530-18,3190038,4127110200,6/24/23 11:28,1,700,,,0,0
e_e003753,사트레봉 예약,1,3,,사트레봉 ,경기 남양주시 화도읍 북한강로1115번길 30,경기 남양주시 화도읍 금남리 758,4391350,4136025625,6/21/23 0:00,1,70000,바베큐캠프 디너,,0,0
e_e003783,수영복,1,1,1238645226,주식회사 벤디스코리아,경기 군포시 엘에스로91번길 76,경기 군포시 금정동 692-9,4400294,4141010500,6/26/23 23:10,1,20698,초코칩 프릴 모노키니,,0,0
e_e003807,아이스아메리카노 1 바닐라라떼 1,1,2,7010901880,메가커피,경기 광주시 경충대로1422번길 10,경기 광주시 쌍령동 353-34,4433033,4161010200,7/1/23 14:54,1,5400,[포장](ICE)아메리카노;[포장](ICE)바닐라라떼,,0,0
e_e003810,던킨도너츠,0,2,,던킨도너츠,가정로 394,,,,,1,21000,,2826010800,0,0
e_e003819,에버랜드 티켓구매,1,1,7428600224,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,6/3/23 10:46,3,26900,에버랜드 종일권,,0,0
e_e003842,영화티켓,1,2,,롯데시네마,경기 광명시 일직로 17,경기 광명시 일직동 500,3182031,4121010600,6/22/23 12:41,1,30000,관람권 ,,0,0
e_e003844,떡케이크,1,6,4595100499,모드니케이크(modeny cake),서울 강동구 고덕로83길 44,서울 강동구 고덕동 188,4172035,1174010200,6/24/23 13:14,1,83000,3호케이크;꿀필링,,0,0
e_e003845,수영모자,0,2,,쿠팡,송파대로570,,,,,1,11460,,1171010200,0,0
e_e003857,각종 음식,1,3,1328207214,가평군농협하나로마트 청평점,경기 가평군 청평면 구청평로 88,경기 가평군 청평면 청평리 619-2,3216005,4182032521,6/24/23 15:09,1,154220,,,0,0
e_e003882,캐리비안베이 입장권,1,1,1358504288,캐리비안베이,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,6/25/23 14:11,1,58000,하이시즌 종일권/오후권,,0,0
e_e003886,튜브 야광봉,1,4,6061497260,예광 INT,부산 사상구 학장로 320,부산 사상구 주례동 1162-39,3139021,2653010600,6/14/23 14:32,1,5496,워터 해먹 물놀이 용품,,0,0
e_e003886,튜브 야광봉,3,4,1208800767,(주)쿠팡,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,,1,13350,LED 양광팔찌,,0,0
e_e003894,커피,1,1,4060294369,이마트24,인천 부평구 아트센터로 32,인천 부평구 십정동 475-6,3154041,2823710200,6/26/23 13:20,1,2200,아임이)이프레쏘빅아이스컵;시그니처블랙230,,0,0
e_e003896,에버랜드 입장권,0,3,,에버랜드,에버랜드로199,,,,,4,15000,,4146125000,0,0
e_e003898,고기 쌈채소 라면 음료수 참기름,1,2,8708801143,(주)에스에스지닷컴,서울 강남구 테헤란로 231,서울 강남구 역삼동 676,3122010,1168010100,6/21/23 2:31,1,39728,오뚜기 고소한참기름 외 7건,,0,0
e_e003929,산도ㆍ커피ㆍ파인애플ㆍ유부초밥ㆍ레몬음료수ㆍ로봇,1,1,1258515468,GS THE FRESH,경기 안성시 중앙로 430,경기 안성시 영동 410,3208066,4155010300,7/21/23 17:53,1,27340,마그넷터닝변신로봇;산도딸기크림치즈;썬키스트탄산레몬;고소한유부초밥;스위티오 파인애플,,0,0
e_e003933,주유,1,2,1318104731,(주)박문석유구월주유소,인천 남동구 인주대로 512,인천 남동구 구월동 1120-10,2008004,2820010100,6/24/23 13:49,1,30000,주유비,,0,0
e_e003968,보조배터리,1,2,1208800767,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,6/23/23 0:00,1,8750,하마다 도킹형 미니 5000mAh 보조배터리 C타입,,0,0
e_e003975,바베큐 재료,1,9,1078163829,(주)코스트코 코리아,경기 고양시 일산동구 장백로 25,경기 고양시 일산동구 백석동 1312,3193029,4128510600,6/24/23 14:07,1,179200,무농약새송이버섯;소금버터빵;친환경상추;트리플소시지롤;미국산체리,,0,0
e_e004053,영화티켓,1,1,3138700979,롯데시네마 ,경기 남양주시 별내중앙로 10,경기 남양주시 별내동 1005,3197091,4136011100,6/27/23 9:47,1,0,관람권,,0,0
e_e004066,뮤지컬티켓,1,1,8248102515,(주)인터파크,서울 강남구 삼성로 512,,3122005,1168010500,6/30/23 13:18,1,111000,,,0,0
e_e004073,글램핑 저녁 메뉴 구매(살치살.실론티.양파.대파.파프리카.깐마늘.돼지고기.슬라이스치즈.파인애플.오이.명란.콜라.김치.물놀이 용품),1,2,2068650913,이마트,경기 수원시 영통구 광교로 191,경기 수원시 영통구 이의동 1240,3177021,4111710300,6/29/23 20:13,1,174480,3M먼지제거티슈90매; 라인프렌즈 비치타월; 감자톡매콤달콤; 수박 이중튜브; 미니파프리카(봉),,0,0
e_e004074,없음. 집에 있는 생수와 보조가방 챙김.,0,1,,미구매,별내3로 64-16  별빛마을 3-6단지,,,,,4,0,,4136011100,0,0
e_e004101,과자 음료,0,2,,ms마트 후평점,후석로 326번길 14,,,,,1,11000,,4211012000,0,0
e_e004141,흠뻑쇼티켓,1,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,6/12/23 0:00,3,313200,관람권,,0,0
e_e004154,얼리버드티켓,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,,1,20000,,,0,0
e_e004214,커피,1,2,3257000241,매머드 익스프레스,서울 중구 퇴계로 192,서울 중구 필동1가 35-1,3101011,1114013700,7/1/23 10:34,1,2800,아메리카노  ICE M;아메리카노  ICE S,,0,0
e_e004222,티켓,1,2,2618123567,주식회사 컬리,서울 강남구 테헤란로 133,,3122010,1168010100,,1,15600,[입장권]2023 컬리 푸드 페스타 얼리버드 티켓(1인권),,0,0
e_e004234,커피,0,2,,스타벅스 광명역점,양지로 16,,,,,1,10500,,4121010600,0,0
e_e004254,싸이 흠뻑쇼 티켓,0,2,,싸이 흠뻑쇼 2023 잠실종합운동장,,,,,,1,308000,,1171010100,0,0
e_e004281,VNL 7월 1일자 종일권 티켓,1,2,,,,,,,6/14/23 0:00,1,60000,관람권,,0,0
e_e004310,소고기 구이용,0,3,,이마트 창동점,창동 이마트에서 구이용 소고기 구매 1.6키로,,,,,1,100000,,1132010700,0,0
e_e004324,장어,1,2,1078163829,(주)코스트코 코리아,서울 중랑구 망우로 336,서울 중랑구 상봉동 81,3005032,1126010200,7/6/23 20:56,1,158630,EIDER남반소매티;KS토티야 칩;뉴디너롤;허니글로우파인애플;생물민물장어,,0,0
e_e004369,오마카세 예약권,0,2,,오사이초밥,인천 연수구 아트센터대로 149 커낼워크 봄동 102동 115호,,,,,1,38000,,2818510600,0,0
e_e004372,전시회 예매,1,1,5248601528,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,7/2/23 0:00,1,20000,스니커즈 언박스드 서울 ,,0,0
e_e004373,김밥,1,1,4122878078,김밥바라기,경기 수원시 장안구 만석로19번길 11-7,경기 수원시 장안구 천천동 528-3,4322088,4111113300,6/30/23 12:59,1,9600,청양제육;참치,,0,0
e_e004380,홀리몰리축제티켓,1,4,2118841856,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,6/28/23 0:00,1,75600,송도 달빛축제  키즈페스티벌 입장권,,0,0
e_e004381,커피,1,1,3440502470,온도85,강원특별자치도 춘천시 우묵길 32,강원특별자치도 춘천시 퇴계동 1192-8,4454543,5111012300,7/1/23 14:44,1,3000,,,0,0
e_e004395,전시  입장권,1,2,1188120586,카페24(주),서울 동작구 보라매로5길 15,,4160385,1159010900,6/7/23 14:15,1,25000,,,0,0
e_e004395,전시  입장권,2,2,2118879575,(주)무신사,서울 성동구 아차산로13길 11,서울 성동구 성수동2가 277-47,4109389,1120011500,6/20/23 15:36,1,20000,,,0,0
e_e004416,아쿠아삭스,0,3,,올리민,36-1  715호,,,,,1,5970,,4159012800,0,0
e_e004417,스포츠 몬스터 티켓,0,1,,스포츠몬스터 고양점,370,,,,,1,37000,,4128111200,0,0
e_e004422,장어.삼겹살. 목살,0,8,,어업회사법인 백두수산 주식회사,강변로467,,,,,1,214600,,4122034000,0,0
e_e004423,주유비,1,2,3358603135,실로암엘피지충전소(주),경기 김포시 고촌읍 개화동로 245,,3000011,4157025325,7/14/23 10:54,1,22731,주유비 ,,0,0
e_e004432,승마예약,1,2,1244731876,홀스메이트,경기 화성시 매송면 화성로 2337-6,경기 화성시 매송면 원평리 227-1,3210128,4159031022,7/7/23 15:08,1,120000,입장권,,0,0
e_e004434,입장권,0,2,,수원월드컵경기장 보조경기장,,,,,,5,330000,,4111514000,0,0
e_e004449,튜브,1,5,7600402660,송화컴퍼니,경기 수원시 영통구 영통로 232,경기 수원시 영통구 영통동 973-3,3177018,4111710500,7/3/23 17:46,1,3000,산리오 시나모롤 튜브 포켓몬 튜브 쿠로미 캐치티니핑 캐릭터 치이카와 물놀이 수영 손잡이,,0,0
e_e004451,신라스테이 뷔페,0,1,,신라스테이 뷔페,신라스테이 광화문카페,,,,,4,135000,,1111012600,0,0
e_e004482,수영복,0,4,,엔씨백화점,689번지,,,,,2,100000,,1150010200,0,0
e_e004505,축구관람권,1,2,,엔에이치엔케이씨피 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,6/28/23 13:25,1,284000,,,0,0
e_e004525,생수 2병,0,2,,롯데마트 삼산점,삼산 롯데마트,,,,,1,1000,,2823710500,0,0
e_e004552,바베큐 재료 및 주류,1,4,1308130629,이마트,경기 부천시 부천로 1,경기 부천시 심곡본동 316-2,3184003,4119011100,7/6/23 20:09,1,245500,"크라운참크래커15개입;CJ 삼호어묵 쫄깃 꼬;NB)오리지널닭꼬치560;(G)흰다리새우(대,해;(G)미국냉장초이스꽃",,0,0
e_e004557,국립중앙박물관 티켓,0,2,,국립중앙박물관,국립중앙방물관,,,,,1,18000,,1117013500,0,0
e_e004588,테르메덴 입장료2인,1,2,2118841856,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,7/5/23 0:00,1,48420,이천 테르메데 풀앤스파 종일권,,0,0
e_e004589,롯데월드타워 아쿠아리움+서울스카이,1,2,7358700558,케이케이데이 주식회사,서울 강남구 테헤란로 507,서울 강남구 삼성동 157-37,3122010,1168010500,7/4/23 9:00,1,87000,잠실 롯데월드 아쿠아리움 할인 입장권,,0,0
e_e004612,방수팩,1,2,1208800767,(주)쿠팡,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,7/13/23 17:54,1,8190,,,0,0
e_e004623,솜씨당을 통해 원데이 베이킹 클래스 사전구매,0,2,,솜씨당컴퍼니,71-17,,,,,4,56000,,1144011500,0,0
e_e004640,간식: 쿠키,1,1,4634900194,위니,충북 청주시 상당구 수영로 360,충북 청주시 상당구 용정동 1286,3236035,4311112500,7/7/23 16:13,3,23200,,,0,0
e_e004675,식품,1,4,1379137170,신토푸줏간,인천 서구 청마로 163,,3156078,2826011400,7/7/23 13:12,1,103400,양념육;삼겹살 국내산;등갈비 국내산,,0,0
e_e004675,식품,2,4,2068650913,이마트,인천 서구 서곶로 754,,3156046,2826011400,7/7/23 12:54,1,87250,해표순창궁발아콩양념;알프스가스;맥스X그러플렉스  캡;롯데칠성6+1캔 골라;NB)데리야끼닭꼬치,,0,0
e_e004678,Itx 청춘 철도 교통비,1,2,3148210024,한국철도공사,대전 동구 중앙로 240,대전 동구 소제동 293-74,3164033,3011011300,7/6/23 19:17,1,5700,기차표,,0,0
e_e004678,Itx 청춘 철도 교통비,3,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,7/10/23 12:48,1,5700,기차표 ,,0,0
e_e004688,Itx 티켓,1,2,3148210024,한국철도공사,대전 동구 중앙로 240,대전 동구 소제동 293-74,3164033,3011011300,7/5/23 19:26,1,8300,기차표,,0,0
e_e004722,뮤지컬 티켓,1,1,5248601528,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,7/8/23 14:00,1,44000,뮤지컬 베르나르다 알바 관람권,,0,0
e_e004773,생수,1,1,2460101989,CU,경기 가평군 설악면 어비산길 8,경기 가평군 설악면 가일리 190-12,4448181,4182031032,7/6/23 17:45,1,8700,카스라이트캔;샌)햄에그치즈;김)백종원더블까스;친환경봉투판매용,,0,0
e_e004782,음료,0,1,,슈퍼마켓,하안주공8단지,,,,,3,3000,,4121010100,0,0
e_e004815,고기; 간식,0,3,,롯데마트,서초대로38길 12,,,,,1,55000,,1165010800,0,0
e_e004843,돼지고기; 쌀,0,3,,대방할인마트,39-2 희래등1층 대방할인마트,,,,,1,66310,,1159010800,0,0
e_e004859,화담숲 입장권,1,4,1268211896,화담숲,경기 광주시 도척면 도척윗로 278-1,,3211012,4161033026,7/20/23 11:19,1,44000,입장권,,0,0
e_e004879,숙소,4,2,6048100854,천일고속,부산 서구 구덕로 102-1,,3006005,2614012000,7/17/23 20:54,1,40600,버스표,,0,0
e_e004881,서울-대소 버스 예매,2,4,1048183559,주식회사 티머니 ,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024,1114011800,7/13/23 10:10,1,29200,버스표,,0,0
e_e004882,공연관람 티켓 및 빕스 할인권,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,4/28/23 0:00,1,136200,관람권 ,,0,0
e_e004882,공연관람 티켓 및 빕스 할인권,2,1,8158101244,11번가(주),서울 중구 한강대로 416,,2005005,1114011800,6/27/23 10:47,1,3000,"빕스 15,000원 할인권",,0,0
e_e004931,경기관람티겟,1,3,1448125090,엔에이치엔링크(주),경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,6/28/23 13:51,1,123000,[쿠팡플레이 시리즈]맨시티 vs AT마드리드,,0,0
e_e004941,아이스아메리카노,1,1,1131857158,컴포즈커피,서울 구로구 디지털로32길 87,,4148337,1153010200,7/8/23 12:07,1,1500,아메리카노(ICE) ,,0,0
e_e004945,캐리비안베이 입장권 2장,1,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,7/14/23 9:42,1,40000,캐리비안베이 골드2시즌 종일권/오후권,,0,1
e_e004945,캐리비안베이 입장권 2장,2,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,7/14/23 9:41,1,40000,[용인]캐리비안베이 골드2시즌 종일권/오후권(~8/20),,0,1
e_e004952,커피,1,2,2018121515,스타벅스,세종특별자치시 아름서1길 13-9,세종특별자치시 아름동 1329,4853214,3611011300,7/8/23 10:04,3,6500,I-V)아메리카노,,0,0
e_e004961,관람권,1,3,1268214350,재단법인 두양문화재단,경기 양평군 강하면 강남로 370-1,경기 양평군 강하면 전수리 528-1,3217033,4183032026,7/22/23 14:05,1,42000,사일로랩미디어아트 전'AMBIENCE 앰비언스',,0,0
e_e005025,스낵면 5입,0,1,,Gs편의점 아현이편한점,1015,,,,,1,4000,,1141011000,0,0
e_e005110,오리고기 과자 수박 고추 라면 소세지 새우 삼겹살,1,4,5558601314,주식회사케이원식자재마트,경기 용인시 기흥구 민속촌로 23,,3204030,4146310500,8/4/23 19:15,1,136720,해태)갈배사이다;오뚜기)열라면 용기;코카)씨그램 플레인;하이포크 오겹살;박스수박,,0,0
e_e005160,빵,1,3,6292201272,오르리단팥빵(이스타빌),서울 양천구 목동서로 377,,3114003,1147010100,7/17/23 11:49,1,13300,몽블랑;초코스콘;소고기매운맛고로케;호두단팥빵;,,0,0
e_e005217,반얀트리 클럽 앤 스파 서울 점심 뷔페,1,2,,반얀트리서울/그라넘 다이닝라운지,서울 중구 장충단로 60,서울 중구 장충동2가 201,3101021,1114014400,7/8/23 17:18,1,208500,그라넘 체리 하우스,,0,0
e_e005223,은산생태박물관 입장료,1,2,5278800686,(주)카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,3179025,4113511000,7/11/23 19:52,3,29000,,,0,0
e_e005239,돼지고기 떡볶이 맥주 등,1,7,2068650913,트레이더스 홀세일 클럽,경기 안산시 단원구 중앙대로 397,경기 안산시 단원구 신길동 1687,2190002,4127310300,7/15/23 12:29,1,179660,무농약 매화송이 버섯;블론드;액티비아업 딸기;미미네 국물떡볶이;롯데 아몬드 빼빼로,,0,0
e_e005240,하남 아쿠아필드 찜질 입장권 - 1인,1,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,7/14/23 0:00,1,19000,[경기]아쿠아필드 하남 찜질스파(~7/21) ,,0,0
e_e005271,고기 술 음료 간식 캠핑용 데이지 체인,1,4,2308200679,영중농협 하나로마트,경기 포천시 영중면 양문로 106,,3213029,4165036021,7/30/23 13:09,1,53610,맥스부탄;포키블루베리;롯데)블링블링보석캔디;롯데 아이시스;백세주,,0,0
e_e005271,고기 술 음료 간식 캠핑용 데이지 체인,2,4,2151983018,(주)아성다이소,서울 송파구 거마로 12,,3123003,1171011300,7/30/23 10:50,1,6000,캠핑 데이지체인,,0,0
e_e005290,장화,1,2,, 롯데 ON,서울 송파구 올림픽로 300,서울 송파구 신천동 29,3123023,1171010200,7/12/23 0:00,1,35000,,,0,0
e_e005294,고기,1,4,2018196582,(주)에이젯시스템,서울 금천구 범안로21길 29,서울 금천구 독산동 293-3,4151215,1154510200,7/26/23 12:40,3,90725,냉장우육 진갈비살,,0,0
e_e005314,국립중앙박물관 내셔널 갤러리 입장권,1,1,1448125090,엔에이치링크(주),경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,8/6/23 9:42,1,15000,"거장의 시선,사람을 향하다.영국내셔널갤러리명화전",,0,0
e_e005317,선셋740풀패키지(게스트하우스 숙박+레저 무제한 이용권+바베큐무제한+웰컴드링크+풀파티 이용권),0,2,,선셋,호반로740,,,,,5,270000,,4182032500,1,0
e_e005335,돼지고기;버섯;과자,0,2,,홈플러스 간석점,616-3 홈플러스,,,,,4,43000,,2820010200,0,0
e_e005341,에버랜드 입장권,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,7/20/23 0:00,1,0,종일 이용권,,1,0
e_e005341,에버랜드 입장권,2,2,,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,7/20/23 0:00,1,0,입장권,,0,0
e_e005344,이승철 콘서트 관람권,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,5/13/23 0:00,1,132000,관람권,,0,0
e_e005418,기차 표 콘서트 티켓 전시회 티켓,1,1,2208802594,(주)카카오엔터테인먼트,경기 성남시 분당구 판교역로 221,,3179025,4113510900,7/10/23 20:06,3,35000,관람권 ,,0,0
e_e005418,기차 표 콘서트 티켓 전시회 티켓,2,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,,3,155000,관람권,,0,0
e_e005442,고기 및 주류,1,3,2068650913,트레이더스 홀세일클럽,서울 노원구 마들로3길 17,서울 노원구 월계동 333-1,4130262,1135010200,7/21/23 21:25,3,261620,TS 마이워터;테라;참이슬;켈로그 통귀리 그래놀;하인즈 토마토케찹,,0,0
e_e005497,빵,1,3,7780101394,쿠모쿠모베이커리 ,경기 군포시 산본로432번길 4,경기 군포시 산본동 1091-1,4400240,4141010400,7/22/23 9:46,1,8700,단팥빵;쫀득크림모찌;소세지소금빵,,0,0
e_e005506,기차표,1,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,7/24/23 9:15,1,34500,기차표 ,,0,0
